candidate_id,concept,facet_id,description,stage1_status,generated_seed_count,expected_seed_count,target_top1_count,mean_target_score,mean_target_margin,low_confidence_count,confident_wrong_count,automatic_decision,automatic_reason
slot_30__dog__r03__c162,dog,behavior_foraging,"A clear view shows wet-nosed trail-helper with the gate during an attentive watch, as nearby tracks indicate scale.",reject,1,3,0,0.07420484721660614,-0.7093067914247513,0,1,reject,stage1_reject
slot_30__dog__r03__c163,dog,behavior_foraging,"Leash-following walking-partner displays the floor beside a familiar person's chair beside a weathered wooden gate, while the setting supports the behavior.",pass,3,3,3,0.959220826625824,0.9286583059777817,0,0,accepted,meets_all_automatic_thresholds
slot_30__dog__r04__c241,dog,behavior_foraging,"Against a patch of dense brush, a buried object with repeated digging defines wet-nosed trail-helper; the posture remains natural.",reject,1,3,0,0.04816697910428047,-0.7482586018741131,0,1,reject,stage1_reject
slot_30__dog__r04__c242,dog,behavior_foraging,"Leash-following walking-partner carries a thrown ball before carrying it back across an open grassy clearing; meanwhile, nearby tracks indicate scale.",pass,3,3,3,0.8095972537994385,0.6861016382463276,0,0,accepted,meets_all_automatic_thresholds
slot_30__dog__r04__c243,dog,behavior_foraging,"Beside a weathered wooden gate, panting ball-chaser reveals new surroundings through persistent sniffing; the setting supports the behavior.",pass,3,3,2,0.6621448062360287,0.32762280230720836,0,1,rejected,high_confidence_wrong_class
slot_30__dog__r04__c245,dog,behavior_foraging,"A clear view shows floppy-eared home-guardian with the floor beside a familiar person's chair, as the posture remains natural.",borderline,1,3,0,0.3362651467323303,-0.09097841382026672,0,0,borderline,stage1_borderline
slot_30__dog__r05__c321,dog,behavior_foraging,"Leash-following walking-partner displays the gate during an attentive watch beside a patch of dense brush, while the posture remains natural.",pass,3,3,3,0.8896554112434387,0.8220764175057411,0,0,accepted,meets_all_automatic_thresholds
slot_30__dog__r05__c322,dog,behavior_foraging,"Within an open grassy clearing, panting ball-chaser demonstrates the floor beside a familiar person's chair, where nearby tracks indicate scale.",pass,3,3,3,0.9769531687100729,0.9597619833269467,0,0,accepted,meets_all_automatic_thresholds
slot_30__dog__r05__c323,dog,behavior_foraging,"A buried object with repeated digging distinguishes broad-pawed gate-watcher near a weathered wooden gate, where the setting supports the behavior.",pass,3,3,3,0.5997019410133362,0.39414512117703754,0,0,accepted,meets_all_automatic_thresholds
slot_30__dog__r05__c325,dog,behavior_foraging,"Keen-nosed scent-follower carries new surroundings through persistent sniffing across a sunlit garden path; meanwhile, the posture remains natural.",pass,3,3,2,0.6632352670033773,0.3772732578217983,0,1,rejected,high_confidence_wrong_class
slot_30__fox__r01__c001,fox,behavior_foraging,"Against a rocky meadow, small prey through a sudden vertical pounce defines amber-eyed meadow-prowler; the head and torso remain visible.",reject,1,3,0,0.033525094389915466,-0.9254958778619766,0,1,reject,stage1_reject
slot_30__fox__r01__c002,fox,behavior_foraging,"Red-coated woodland-hunter carries spare food beneath loose leaves and soil across a pale winter field; meanwhile, the viewpoint remains level.",pass,3,3,3,0.53956871231397,0.23550636072953543,0,0,accepted,meets_all_automatic_thresholds
slot_31__bear__r01__c001,bear,habitat_scene,An alpine clearing surrounded by fallen logs marks a broad-muzzled river hunter.,pass,3,3,3,0.9140978256861368,0.8505480401217937,0,0,accepted,meets_all_automatic_thresholds
slot_31__bear__r01__c002,bear,habitat_scene,A heavy-pawed mountain roamer reveals a mountain forest containing berry thickets.,pass,3,3,3,0.9305817484855652,0.8890716731548309,0,0,accepted,meets_all_automatic_thresholds
slot_31__cat__r01__c001,cat,habitat_scene,A retractable-clawed mouser shows a garden wall overlooking moving leaves.,pass,3,3,3,0.9564242362976074,0.9219660211044053,0,0,accepted,meets_all_automatic_thresholds
slot_31__cat__r01__c004,cat,habitat_scene,A dim hallway containing scattered household shadows defines a pointed-eared hearth prowler.,pass,3,3,2,0.5353288551171621,0.2680264400939147,0,1,rejected,high_confidence_wrong_class
slot_31__dog__r01__c001,dog,habitat_scene,A farm entrance requiring an alert watcher identifies a wet-nosed trail helper.,pass,3,3,2,0.5126985733707746,0.15040803452332815,0,1,rejected,high_confidence_wrong_class
slot_31__dog__r01__c002,dog,habitat_scene,A panting ball retriever shows a fenced backyard containing scattered toys.,pass,3,3,3,0.9903524915377299,0.9857225367644181,0,0,accepted,meets_all_automatic_thresholds
slot_31__dog__r02__c081,dog,habitat_scene,A panting ball retriever carries an open field suited to running and retrieval.,pass,3,3,3,0.8918376366297404,0.8153456738218665,0,0,accepted,meets_all_automatic_thresholds
slot_31__dog__r02__c082,dog,habitat_scene,A neighborhood path beside a handled leash marks a collared gate watcher.,pass,3,3,3,0.8861988186836243,0.7840973713124791,0,0,accepted,meets_all_automatic_thresholds
slot_31__fox__r01__c002,fox,habitat_scene,A woodland margin beside open grass identifies a black-legged forest hunter.,pass,3,3,2,0.5767612258593241,0.25636020054419834,0,1,rejected,high_confidence_wrong_class
slot_31__fox__r01__c003,fox,habitat_scene,A sharp-eared field stalker shows a brush-covered slope near a concealed den.,reject,1,3,0,0.0880821943283081,-0.811613142490387,0,1,reject,stage1_reject
slot_31__fox__r02__c081,fox,habitat_scene,A quiet meadow during early dawn defines a black-legged forest hunter.,pass,3,3,2,0.5770346596837044,0.28235717862844467,0,1,rejected,high_confidence_wrong_class
slot_31__fox__r02__c082,fox,habitat_scene,A sharp-eared field stalker carries a snowy field containing faint prey tracks.,pass,3,3,2,0.6178309619426727,0.266042061150074,0,1,rejected,high_confidence_wrong_class
slot_31__fox__r03__c161,fox,habitat_scene,A sharp-eared field stalker shows a woodland margin beside open grass.,pass,3,3,3,0.7452959815661112,0.49925425710777444,0,0,accepted,meets_all_automatic_thresholds
slot_31__fox__r03__c163,fox,habitat_scene,A bushy-tailed den visitor has a quiet meadow during early dawn.,pass,3,3,3,0.8991277615229288,0.8550135567784309,0,0,accepted,meets_all_automatic_thresholds
slot_31__fox__r04__c241,fox,habitat_scene,A snowy field containing faint prey tracks marks a russet snowline hunter.,reject,1,3,0,0.30310508608818054,-0.24484047293663025,0,1,reject,stage1_reject
slot_31__fox__r04__c243,fox,habitat_scene,A woodland margin beside open grass identifies an orange-chested hedge stalker.,pass,3,3,2,0.6369022329648336,0.42773416948815185,0,0,accepted,meets_all_automatic_thresholds
slot_31__fox__r04__c245,fox,habitat_scene,A quiet meadow during early dawn is visible on a slender twilight forager.,pass,3,3,2,0.609293262163798,0.323924728979667,0,1,rejected,high_confidence_wrong_class
slot_31__fox__r04__c246,fox,habitat_scene,A red-coated dusk hunter has a snowy field containing faint prey tracks.,pass,3,3,3,0.829916258653005,0.6685912671188513,0,0,accepted,meets_all_automatic_thresholds
slot_32__bear__r01__c001,bear,habitat_scene,A powerful berry gatherer shows a dense woodland trail marked by broad tracks.,pass,3,3,3,0.6617974638938904,0.46161042153835297,0,0,accepted,meets_all_automatic_thresholds
slot_32__bear__r01__c002,bear,habitat_scene,A cold river crowded by migrating fish is visible on a towering honey seeker.,reject,1,3,0,0.08598601818084717,-0.41700994968414307,0,1,reject,stage1_reject
slot_32__cat__r01__c001,cat,habitat_scene,A dim hallway containing scattered household shadows defines a pointed-eared hearth prowler.,pass,3,3,2,0.5353288551171621,0.2680264400939147,0,1,rejected,high_confidence_wrong_class
slot_32__cat__r01__c002,cat,habitat_scene,A long-whiskered home companion carries a quiet kitchen beside ceramic dishes.,borderline,1,3,1,0.44776204228401184,0.19922375679016113,1,0,borderline,stage1_borderline
slot_32__cat__r02__c081,cat,habitat_scene,A long-whiskered home companion shows a sunny windowsill above indoor plants.,pass,3,3,3,0.7072526216506958,0.5573846336143712,0,0,accepted,meets_all_automatic_thresholds
slot_32__cat__r02__c083,cat,habitat_scene,A striped household mouser has a dim hallway containing scattered household shadows.,pass,3,3,2,0.5489324579636256,0.2614298164844513,0,0,accepted,meets_all_automatic_thresholds
slot_32__dog__r01__c001,dog,habitat_scene,A floppy-eared home guardian has an open field suited to running and retrieval.,pass,3,3,3,0.9116610288619995,0.8315894204812745,0,0,accepted,meets_all_automatic_thresholds
slot_32__dog__r01__c002,dog,habitat_scene,A neighborhood path beside a handled leash defines a keen-nosed scent tracker.,reject,1,3,0,0.20385797321796417,-0.5860976427793503,0,1,reject,stage1_reject
slot_32__fox__r01__c001,fox,habitat_scene,A quiet meadow during early dawn is visible on a russet snowline hunter.,reject,1,3,0,0.14954891800880432,-0.6539242565631866,0,1,reject,stage1_reject
slot_32__fox__r01__c002,fox,habitat_scene,A bushy-tailed den visitor has a snowy field containing faint prey tracks.,pass,3,3,3,0.8158599535624186,0.6960425234089295,0,0,accepted,meets_all_automatic_thresholds
slot_33__bear__r01__c001,bear,habitat_scene,"Against soft morning light, a mountain forest containing berry thickets defines bulky streamside-fisher.",pass,3,3,3,0.8893685936927795,0.8123570481936137,0,0,accepted,meets_all_automatic_thresholds
slot_33__bear__r01__c002,bear,habitat_scene,Long-clawed wilderness-resident carries a rocky cave beneath winter snow across a sunlit garden path.,pass,3,3,2,0.4740099757909775,0.2064149727423986,1,0,borderline,ambiguous_or_below_margin
slot_33__cat__r01__c001,cat,habitat_scene,Velvet-footed small-hunter becomes recognizable through a sunny windowsill above indoor plants near a sunlit garden path.,reject,1,3,0,0.1690150946378708,-0.5424496680498123,0,1,reject,stage1_reject
slot_33__cat__r01__c002,cat,habitat_scene,A clear view shows curled-tail home-companion with a cushioned chair near warm afternoon light near a rocky meadow.,reject,1,3,0,0.03693266585469246,-0.5088991336524487,0,1,reject,stage1_reject
slot_33__cat__r02__c081,cat,habitat_scene,"Against a sunlit garden path, a quiet kitchen beside ceramic dishes defines curled-tail home-companion.",borderline,1,3,0,0.3194328546524048,-0.02287009358406067,1,0,borderline,stage1_borderline
slot_33__cat__r02__c083,cat,habitat_scene,"Beside a pale winter field, pointed-eared lap-companion reveals a sunny windowsill above indoor plants.",pass,3,3,3,0.6435355842113495,0.4695894420146942,1,0,borderline,ambiguous_or_below_margin
slot_33__cat__r03__c161,cat,habitat_scene,Whiskered house-prowler displays a cushioned chair near warm afternoon light beside a sunlit garden path.,borderline,1,3,0,0.14393287897109985,-0.29916810989379883,1,0,borderline,stage1_borderline
slot_33__cat__r03__c162,cat,habitat_scene,"Within a rocky meadow, pointed-eared lap-companion demonstrates a dim hallway containing scattered household shadows.",reject,1,3,0,0.04475165158510208,-0.862110011279583,0,1,reject,stage1_reject
slot_33__cat__r04__c241,cat,habitat_scene,"Beside a sunlit garden path, pointed-eared lap-companion reveals a garden wall overlooking moving leaves.",borderline,1,3,0,0.27185511589050293,-0.1469564437866211,1,0,borderline,stage1_borderline
slot_33__cat__r04__c242,cat,habitat_scene,Slit-eyed indoor-hunter becomes recognizable through a sunny windowsill above indoor plants near a rocky meadow.,pass,3,3,3,0.7015790939331055,0.5013919386547059,0,0,accepted,meets_all_automatic_thresholds
slot_33__cat__r04__c243,cat,habitat_scene,A clear view shows purring room-explorer with a cushioned chair near warm afternoon light near a pale winter field.,reject,1,3,0,0.14713351428508759,-0.3116349130868912,1,1,reject,stage1_reject
slot_33__cat__r04__c244,cat,habitat_scene,Retractable-clawed climber displays a dim hallway containing scattered household shadows beside a broad dirt trail.,reject,1,3,0,0.15543735027313232,-0.32108402252197266,1,1,reject,stage1_reject
slot_33__dog__r01__c002,dog,habitat_scene,Tongue-out family-companion becomes recognizable through a family room near a cushioned floor bed near a shaded woodland edge.,reject,1,3,0,0.05470703914761543,-0.7328688614070415,0,1,reject,stage1_reject
slot_33__dog__r01__c003,dog,habitat_scene,A clear view shows wagging household-companion with an open field suited to running and retrieval near a misty hillside.,pass,3,3,3,0.9737420082092285,0.95537511476626,0,0,accepted,meets_all_automatic_thresholds
slot_33__dog__r02__c081,dog,habitat_scene,A neighborhood path beside a handled leash distinguishes tongue-out family-companion near low evening light.,pass,3,3,3,0.9557037949562073,0.9259748621067653,0,0,accepted,meets_all_automatic_thresholds
slot_33__dog__r02__c082,dog,habitat_scene,"Against a shaded woodland edge, a farm entrance requiring an alert watcher defines wagging household-companion.",pass,3,3,3,0.7456807494163513,0.625781641031305,1,0,borderline,ambiguous_or_below_margin
slot_33__fox__r01__c001,fox,habitat_scene,Orange-chested hedgerow-stalker carries a woodland margin beside open grass across a calm farmyard.,pass,3,3,3,0.6304881970087687,0.4030023862918218,0,0,accepted,meets_all_automatic_thresholds
slot_33__fox__r01__c002,fox,habitat_scene,"Beside scattered autumn leaves, amber-eyed meadow-prowler reveals a brush-covered slope near a concealed den.",reject,1,3,0,0.14602307975292206,-0.7010144144296646,0,1,reject,stage1_reject
